player_name,draft_year,draft_pick,draft_round,draft_age,college,position,position_group,bpm_college,stl_pct,orb_pct,blk_pct,ast_pct,ts_pct,ft_pct,three_par,usg_pct,dws,program_srs,college_season_year,vorp_yr2_5_avg,ws48_yr2_5_avg,bpm_yr2_5_avg,years_available,bbref_url,cbb_url,school_name
Sindarius Thornwell,2017,48,2,22.6,South Carolina,Shooting Guard,G,17.1,3.6,8.0,3.4,19.1,0.59,0.771,0.337,29.5,2.8,17.52,2017.0,-0.13333333333333333,0.038,-3.4000000000000004,3,/players/t/thornsi01.html,https://www.sports-reference.com/cbb/players/sindarius-thornwell-1.html,South Carolina
Monte Morris,2017,51,2,22.0,Iowa State,Point Guard,G,10.5,2.4,3.7,0.8,32.0,0.555,0.78,0.308,22.8,1.7,10.01,2017.0,1.0,0.1235,0.25,4,/players/m/morrimo01.html,https://www.sports-reference.com/cbb/players/monte-morris-1.html,Iowa St.
Edmond Sumner,2017,52,2,21.5,Xavier,Shooting Guard,G,8.8,2.3,1.8,2.7,30.2,0.57,0.73,0.209,24.0,0.9,14.8,2017.0,-0.16666666666666666,0.047999999999999994,-3.6666666666666665,3,/players/s/sumneed01.html,https://www.sports-reference.com/cbb/players/edmond-sumner-1.html,Xavier
Kadeem Allen,2017,53,2,24.4,Arizona,Point Guard,G,7.4,3.1,1.5,2.3,17.8,0.57,0.725,0.318,18.1,2.0,18.25,2017.0,0.15,0.082,-0.2,2,/players/a/allenka01.html,https://www.sports-reference.com/cbb/players/kadeem-allen-1.html,Arizona
Alec Peters,2017,54,2,22.2,Valparaiso,Power Forward,BIG,7.9,1.3,8.5,1.2,14.8,0.594,0.846,0.342,30.8,1.9,3.94,2017.0,0.0,0.0,0.0,0,/players/p/peteral01.html,https://www.sports-reference.com/cbb/players/alec-peters-1.html,Valparaiso
Nigel Williams-Goss,2017,55,2,22.8,Gonzaga,Point Guard,G,2.6,1.9,2.5,0.5,31.5,0.516,0.744,0.225,24.7,2.0,,,0.0,0.017,-3.9,1,/players/w/willini01.html,https://www.sports-reference.com/cbb/players/nigel-williams-goss-1.html,
Jabari Bird,2017,56,2,23.0,California,Shooting Guard,G,6.2,1.3,3.5,0.8,7.7,0.562,0.753,0.56,23.5,1.6,-10.71,2017.0,0.0,0.0,0.0,0,/players/b/birdja01.html,https://www.sports-reference.com/cbb/players/jabari-bird-1.html,Cal
Jaron Blossomgame,2017,59,2,23.8,Clemson,Small Forward,F,6.2,1.4,5.9,2.9,9.7,0.561,0.724,0.213,25.9,1.1,13.22,2017.0,-0.2,0.03,-3.8,1,/players/b/blossja01.html,https://www.sports-reference.com/cbb/players/jaron-blossomgame-1.html,Clemson
Deandre Ayton,2018,1,1,19.9,Arizona,Center,BIG,11.0,1.0,13.5,6.1,10.2,0.65,0.733,0.078,26.6,2.1,15.67,2018.0,1.5,0.1655,1.325,4,/players/a/aytonde01.html,https://www.sports-reference.com/cbb/players/deandre-ayton-1.html,Arizona
Marvin Bagley III,2018,2,1,19.3,Duke,Power Forward,BIG,10.8,1.4,13.8,2.6,8.8,0.643,0.627,0.132,26.3,2.1,24.43,2018.0,-0.05,0.07225,-2.45,4,/players/b/baglema01.html,https://www.sports-reference.com/cbb/players/marvin-bagleyiii-1.html,Duke
Jaren Jackson Jr.,2018,4,1,18.8,Michigan State,Center,BIG,11.7,1.6,8.8,14.3,9.3,0.647,0.797,0.414,23.5,2.2,19.03,2018.0,1.075,0.131,0.7999999999999999,4,/players/j/jacksja02.html,https://www.sports-reference.com/cbb/players/jaren-jacksonjr-1.html,Michigan St.
Trae Young,2018,5,1,19.8,Oklahoma,Point Guard,G,11.1,2.5,1.3,0.7,48.6,0.585,0.861,0.531,37.1,1.1,13.81,2018.0,3.575,0.15075,4.025,4,/players/y/youngtr01.html,https://www.sports-reference.com/cbb/players/trae-young-1.html,Oklahoma
Mo Bamba,2018,6,1,20.1,Texas,Center,BIG,10.9,1.5,12.2,13.1,3.6,0.593,0.681,0.189,21.3,2.4,13.96,2018.0,0.65,0.12725,0.425,4,/players/b/bambamo01.html,https://www.sports-reference.com/cbb/players/mohamed-bamba-1.html,Texas
Wendell Carter Jr.,2018,7,1,19.2,Duke,Center,BIG,11.4,1.7,12.8,7.6,13.0,0.628,0.738,0.144,22.8,2.3,24.43,2018.0,0.775,0.126,-0.27499999999999997,4,/players/c/cartewe01.html,https://www.sports-reference.com/cbb/players/wendell-carterjr-1.html,Duke
Collin Sexton,2018,8,1,19.5,Alabama,Shooting Guard,G,6.9,1.6,4.1,0.3,27.8,0.567,0.778,0.299,32.9,1.2,12.34,2018.0,0.275,0.05825,-1.8499999999999999,4,/players/s/sextoco01.html,https://www.sports-reference.com/cbb/players/collin-sexton-1.html,Alabama
Kevin Knox,2018,9,1,18.9,Kentucky,Small Forward,F,5.1,1.5,3.3,1.0,8.7,0.556,0.774,0.38,24.6,1.7,17.24,2018.0,-0.275,0.03825,-3.3,4,/players/k/knoxke01.html,https://www.sports-reference.com/cbb/players/kevin-knox-1.html,Kentucky
Mikal Bridges,2018,10,1,21.8,Villanova,Small Forward,F,12.9,2.7,5.2,3.5,10.6,0.655,0.845,0.503,23.2,2.4,26.64,2018.0,2.5,0.137,1.85,4,/players/b/bridgmi01.html,https://www.sports-reference.com/cbb/players/mikal-bridges-1.html,Villanova
Shai Gilgeous-Alexander,2018,11,1,20.0,Kentucky,Point Guard,G,9.0,2.8,3.2,1.7,28.8,0.578,0.817,0.151,21.9,1.9,17.24,2018.0,3.075,0.15075,4.125,4,/players/g/gilgesh01.html,https://www.sports-reference.com/cbb/players/shai-gilgeous-alexander-1.html,Kentucky
Miles Bridges,2018,12,1,20.3,Michigan State,Power Forward,BIG,8.7,1.2,5.2,2.5,16.9,0.572,0.776,0.427,27.1,2.2,19.03,2018.0,1.1,0.08900000000000001,-0.26666666666666666,3,/players/b/bridgmi02.html,https://www.sports-reference.com/cbb/players/miles-bridges-1.html,Michigan St.
Jerome Robinson,2018,13,1,21.3,Boston College,Shooting Guard,G,5.5,1.4,1.5,0.4,19.5,0.608,0.755,0.386,27.3,1.0,9.0,2018.0,-0.45,-0.024,-5.45,2,/players/r/robinje01.html,https://www.sports-reference.com/cbb/players/jerome-robinson-2.html,Boston College
Michael Porter Jr.,2018,14,1,20.0,Missouri,Small Forward,F,8.6,3.4,9.4,2.0,4.6,0.438,0.778,0.333,36.5,0.1,13.81,2018.0,1.05,0.10275,0.325,4,/players/p/portemi01.html,https://www.sports-reference.com/cbb/players/michael-porterjr-1.html,Missouri
Troy Brown Jr.,2018,15,1,18.9,Oregon,Small Forward,F,3.7,2.9,5.9,0.8,18.7,0.532,0.743,0.342,21.0,1.6,10.7,2018.0,0.15,0.062,-2.0,4,/players/b/browntr01.html,https://www.sports-reference.com/cbb/players/troy-brown-5.html,Oregon
Zhaire Smith,2018,16,1,19.1,Texas Tech,Shooting Guard,G,10.8,2.3,9.6,4.8,12.6,0.618,0.717,0.144,18.3,2.2,19.38,2018.0,-0.1,-0.12,-9.8,1,/players/s/smithzh01.html,https://www.sports-reference.com/cbb/players/zhaire-smith-1.html,Texas Tech
Donte DiVincenzo,2018,17,1,21.4,Villanova,Shooting Guard,G,9.0,2.0,4.9,0.7,20.0,0.608,0.705,0.542,22.4,1.8,26.64,2018.0,0.875,0.09275,-0.024999999999999953,4,/players/d/divindo01.html,https://www.sports-reference.com/cbb/players/donte-divincenzo-1.html,Villanova
Lonnie Walker IV,2018,18,1,19.5,Miami (FL),Shooting Guard,G,5.2,2.0,1.7,1.8,13.0,0.527,0.738,0.509,22.4,1.3,12.83,2018.0,-0.275,0.03275,-2.775,4,/players/w/walkelo01.html,https://www.sports-reference.com/cbb/players/lonnie-walker-2.html,Miami (FL)
Kevin Huerter,2018,19,1,19.8,Maryland,Shooting Guard,G,7.8,1.1,3.7,2.1,20.3,0.64,0.748,0.543,21.5,1.6,13.78,2018.0,0.825,0.073,-0.525,4,/players/h/huertke01.html,https://www.sports-reference.com/cbb/players/kevin-huerter-1.html,Maryland
Josh Okogie,2018,20,1,19.8,Georgia Tech,Shooting Guard,G,8.1,2.9,7.3,2.8,15.6,0.55,0.777,0.313,27.3,1.3,5.25,2018.0,-0.025000000000000015,0.07050000000000001,-2.15,4,/players/o/okogijo01.html,https://www.sports-reference.com/cbb/players/josh-okogie-1.html,Ga Tech
Grayson Allen,2018,21,1,22.7,Duke,Shooting Guard,G,8.4,2.8,1.8,0.2,21.2,0.58,0.834,0.637,20.7,2.0,24.43,2018.0,0.7000000000000001,0.10400000000000001,-0.25,4,/players/a/allengr01.html,https://www.sports-reference.com/cbb/players/grayson-allen-1.html,Duke
Chandler Hutchison,2018,22,1,22.2,Boise State,Small Forward,F,8.9,2.7,3.4,0.9,24.1,0.575,0.687,0.296,33.2,2.2,-8.13,2018.0,-0.13333333333333333,-0.010999999999999998,-5.566666666666666,3,/players/h/hutchch01.html,https://www.sports-reference.com/cbb/players/chandler-hutchison-1.html,Boise St.
Aaron Holiday,2018,23,1,21.7,UCLA,Point Guard,G,5.9,1.9,1.6,0.7,29.9,0.609,0.795,0.446,26.7,1.2,12.07,2018.0,-0.09999999999999998,0.04825,-2.375,4,/players/h/holidaa01.html,https://www.sports-reference.com/cbb/players/aaron-holiday-1.html,UCLA
Moritz Wagner,2018,25,1,21.2,Michigan,Center,BIG,9.2,2.1,6.5,2.0,6.7,0.619,0.698,0.391,25.9,2.6,19.03,2018.0,0.35,0.117,-0.6749999999999999,4,/players/w/wagnemo01.html,https://www.sports-reference.com/cbb/players/moritz-wagner-1.html,Michigan
